pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,3,pct_anual,2025-01-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-15,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-16,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-17,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-18,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-19,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-20,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-22,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-23,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-24,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-25,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-26,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-27,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-02-28,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-02,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-03,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-04,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-05,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-06,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-07,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-08,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-09,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-10,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-11,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-12,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-13,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-14,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-15,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-16,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-17,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-18,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-19,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-20,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-22,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-23,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-24,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-25,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-26,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-27,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-28,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-29,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-30,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-03-31,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-02,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-03,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-04,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-05,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-06,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-07,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-08,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-09,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-10,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-11,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-12,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-13,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-14,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-15,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-16,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-17,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-18,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-19,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-20,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-22,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-23,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-24,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-25,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-26,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_operaciones_principales_BCE | Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,2.15,pct_anual,2026-04-27,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.MRR_FR.LEV
