pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.87,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.A.R.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),3099,eur_millones,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2910,eur_millones,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),3123,eur_millones,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),3267,eur_millones,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2694,eur_millones,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),3319,eur_millones,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2614,eur_millones,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2641,eur_millones,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2989,eur_millones,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Italia,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2779,eur_millones,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.IT.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.IT.B.A2D.A.B.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.95,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.94,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.88,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.78,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.73,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.56,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.53,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.55,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.54,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.5,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.42,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.43,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.55,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.43,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.4,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.56,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.64,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.69,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),3.76,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.A.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.14,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),4.2,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.98,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.93,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.79,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.49,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.42,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.44,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.41,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.39,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.39,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.4,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.64,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.46,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.43,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.68,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.85,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.93,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with a variable rate and an interest rate fixation period of up to one year (new business),3.99,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.F.R.A.2250.EUR.N,2026-09-16,Total,Up to 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.F.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),3.19,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),3.16,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),3.2,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),3.12,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),3.05,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),3.06,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),2.95,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),2.96,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),2.97,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),2.9,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),2.89,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),2.95,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
Portugal,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one & up to five years (new business),2.87,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.PT.B.A2D.I.R.A.2250.EUR.N,2026-09-16,Total,Over 1 and up to 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.PT.B.A2D.I.R.A.2250.EUR.N
