pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 1M (new business),3.95,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2A.A.R.0.2240.EUR.N,2026-09-16,Hasta 1 M EUR,Total initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2A.A.R.0.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.49,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.1.2240.EUR.N,2026-09-16,Mas de 1 M EUR,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.1.2240.EUR.N; OBS_STATUS=P (no definitivo)
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.35,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.37,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),4.02,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.91,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.78,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.7,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.52,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.59,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.59,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.59,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.67,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.65,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.59,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.66,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.64,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.7,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.78,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.91,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of up to EUR 0.25M with a variable rate and an interest rate fixation period of up to three months (new business),3.83,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.2.2240.EUR.N,2026-09-16,"Hasta 0,25 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.2.2240.EUR.N; OBS_STATUS=P (no definitivo)
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),4.33,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),4.22,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.97,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.86,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.67,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.54,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.55,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.54,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.5,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.52,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.49,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.53,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.58,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.55,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.55,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.6,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.64,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.72,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations of over EUR .25M & up to EUR 1M with a variable rate and an interest rate fixation period of up to three months (new business),3.84,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.3.2240.EUR.N,2026-09-16,"Mas de 0,25 y hasta 1 M EUR",Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.3.2240.EUR.N; OBS_STATUS=P (no definitivo)
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),4.22,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),4.06,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.75,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.63,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.4,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.36,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.3,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.17,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.22,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.28,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.26,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
Zona euro (referencia),prestamo_empresas_por_tramo,tipo | Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to three months (new business),3.37,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.A2A.D.R.A.2240.EUR.N,2026-09-16,Total,Up to 3 months initial rate fixation,tamano_prestamo,nivel,media_ponderada_volumen,serie MIR.M.U2.B.A2A.D.R.A.2240.EUR.N
